resultado_id,atleta_id,club_id,prueba_id,fecha,anio,mes,marca_texto,marca_valor,unidad,genero,superficie,categoria_id
5837,792,63,9,2023-08-01,2023,8,9:21.36,561.36000,s,MASC,AL,2
5838,1039,63,9,2023-08-01,2023,8,7:32.27,452.27000,s,MASC,AL,2
5839,792,63,9,2023-08-01,2023,8,9:21.36,561.36000,s,MASC,AL,2
5840,1039,63,9,2023-08-01,2023,8,7:32.27,452.27000,s,MASC,AL,2
5841,792,63,9,2023-08-01,2023,8,9:21.36,561.36000,s,MASC,AL,2
5842,888,64,9,2023-08-01,2023,8,7:25.90,445.90000,s,MASC,AL,2
5843,888,64,9,2023-08-01,2023,8,7:25.90,445.90000,s,MASC,AL,2
5844,888,64,9,2023-08-01,2023,8,7:25.90,445.90000,s,MASC,AL,2
5845,74,4,9,2024-05-01,2024,5,7:05.25,425.25000,s,MASC,AL,2
5846,73,4,9,2024-06-01,2024,6,6:02.15,362.15000,s,MASC,AL,2
5847,1077,4,9,2024-06-01,2024,6,6:59.38,419.38000,s,FEM,AL,2
5848,73,4,9,2024-06-01,2024,6,5:47.43,347.43000,s,MASC,AL,2
5849,1392,4,9,2024-06-01,2024,6,5:58.63,358.63000,s,FEM,AL,2
5850,1077,4,9,2024-06-01,2024,6,6:44.22,404.22000,s,FEM,AL,2
5851,105,5,9,2024-05-01,2024,5,6:31.32,391.32000,s,MASC,AL,2
5852,105,5,9,2024-06-01,2024,6,5:58.19,358.19000,s,MASC,AL,2
5853,105,5,9,2024-06-01,2024,6,5:59.10,359.10000,s,MASC,AL,2
5854,146,9,9,2024-06-01,2024,6,7:00.20,420.20000,s,FEM,AL,2
5855,146,9,9,2024-06-01,2024,6,6:36.82,396.82000,s,FEM,AL,2
5856,1378,10,9,2024-06-01,2024,6,8:11.86,491.86000,s,FEM,AL,2
5857,1378,10,9,2024-06-01,2024,6,7:36.44,456.44000,s,FEM,AL,2
5858,1393,13,9,2024-05-01,2024,5,7:23.44,443.44000,s,MASC,AL,2
5859,1393,13,9,2024-06-01,2024,6,6:44.93,404.93000,s,MASC,AL,2
5860,1393,13,9,2024-06-01,2024,6,6:17.69,377.69000,s,MASC,AL,2
5861,317,16,9,2024-06-01,2024,6,6:32.90,392.90000,s,MASC,AL,2
5862,308,16,9,2024-06-01,2024,6,6:09.22,369.22000,s,FEM,AL,2
5863,307,16,9,2024-06-01,2024,6,6:13.58,373.58000,s,FEM,AL,2
5864,324,16,9,2024-06-01,2024,6,7:01.28,421.28000,s,FEM,AL,2
5865,322,16,9,2024-06-01,2024,6,7:28.20,448.20000,s,FEM,AL,2
5866,308,16,9,2024-06-01,2024,6,6:08.05,368.05000,s,FEM,AL,2
5867,307,16,9,2024-06-01,2024,6,6:22.05,382.05000,s,FEM,AL,2
5868,322,16,9,2024-06-01,2024,6,7:20.61,440.61000,s,FEM,AL,2
5869,324,16,9,2024-06-01,2024,6,7:21.01,441.01000,s,FEM,AL,2
5870,343,17,9,2024-05-01,2024,5,7:19.42,439.42000,s,MASC,AL,2
5871,343,17,9,2024-06-01,2024,6,7:03.77,423.77000,s,MASC,AL,2
5872,343,17,9,2024-06-01,2024,6,6:27.42,387.42000,s,MASC,AL,2
5873,1394,20,9,2024-05-01,2024,5,9:31.05,571.05000,s,MASC,AL,2
5874,212,24,9,2024-06-01,2024,6,8:21.48,501.48000,s,FEM,AL,2
5875,212,24,9,2024-06-01,2024,6,8:00.60,480.60000,s,FEM,AL,2
5876,1116,26,9,2024-05-01,2024,5,6:36.16,396.16000,s,MASC,AL,2
5877,1116,26,9,2024-06-01,2024,6,5:55.79,355.79000,s,MASC,AL,2
5878,479,26,9,2024-06-01,2024,6,6:00.73,360.73000,s,MASC,AL,2
5879,479,26,9,2024-06-01,2024,6,5:47.55,347.55000,s,MASC,AL,2
5880,1395,27,9,2024-05-01,2024,5,6:48.94,408.94000,s,MASC,AL,2
5881,1395,27,9,2024-06-01,2024,6,54.7,54.70000,s,MASC,AL,2
5882,1395,27,9,2024-06-01,2024,6,6:24.49,384.49000,s,MASC,AL,2
5883,1396,32,9,2024-05-01,2024,5,7:08.41,428.41000,s,MASC,AL,2
5884,1396,32,9,2024-06-01,2024,6,6:46.71,406.71000,s,MASC,AL,2
5885,1396,32,9,2024-06-01,2024,6,6:14.14,374.14000,s,MASC,AL,2
5886,1397,36,9,2024-05-01,2024,5,6:55.15,415.15000,s,MASC,AL,2
5887,1397,36,9,2024-06-01,2024,6,6:39.68,399.68000,s,MASC,AL,2
5888,1397,36,9,2024-06-01,2024,6,6:38.81,398.81000,s,MASC,AL,2
5889,653,38,9,2024-05-01,2024,5,7:01.61,421.61000,s,MASC,AL,2
5890,653,38,9,2024-06-01,2024,6,6:44.74,404.74000,s,MASC,AL,2
5891,1381,38,9,2024-06-01,2024,6,8:20.85,500.85000,s,FEM,AL,2
5892,653,38,9,2024-06-01,2024,6,6:47.76,407.76000,s,MASC,AL,2
5893,1398,40,9,2024-05-01,2024,5,9:44.02,584.02000,s,MASC,AL,2
5894,736,44,9,2024-05-01,2024,5,6:47.87,407.87000,s,MASC,AL,2
5895,736,44,9,2024-06-01,2024,6,6:46.44,406.44000,s,MASC,AL,2
5896,772,51,9,2024-06-01,2024,6,7:26.28,446.28000,s,MASC,AL,2
5897,1147,51,9,2024-06-01,2024,6,7:28.90,448.90000,s,MASC,AL,2
5898,1147,51,9,2024-06-01,2024,6,7:27.98,447.98000,s,MASC,AL,2
5899,772,51,9,2024-06-01,2024,6,7:43.54,463.54000,s,MASC,AL,2
5900,1399,52,9,2024-05-01,2024,5,8:16.10,496.10000,s,MASC,AL,2
5901,798,52,9,2024-06-01,2024,6,6:55.08,415.08000,s,FEM,AL,2
5902,1400,52,9,2024-06-01,2024,6,7:04.23,424.23000,s,FEM,AL,2
5903,798,52,9,2024-06-01,2024,6,6:44.95,404.95000,s,FEM,AL,2
5904,1400,52,9,2024-06-01,2024,6,7:41.79,461.79000,s,FEM,AL,2
5905,985,57,9,2024-06-01,2024,6,6:28.29,388.29000,s,FEM,AL,2
5906,985,57,9,2024-06-01,2024,6,6:53.89,413.89000,s,FEM,AL,2
5907,1391,61,9,2024-05-01,2024,5,7:05.69,425.69000,s,MASC,AL,2
5908,863,61,9,2024-06-01,2024,6,6:27.80,387.80000,s,MASC,AL,2
5909,869,61,9,2024-06-01,2024,6,6:22.93,382.93000,s,FEM,AL,2
5910,1168,61,9,2024-06-01,2024,6,6:58.68,418.68000,s,FEM,AL,2
5911,863,61,9,2024-06-01,2024,6,5:56.46,356.46000,s,MASC,AL,2
5912,869,61,9,2024-06-01,2024,6,5:52.23,352.23000,s,FEM,AL,2
5913,1168,61,9,2024-06-01,2024,6,6:43.98,403.98000,s,FEM,AL,2
5914,1332,68,9,2024-06-01,2024,6,8:50.88,530.88000,s,FEM,AL,2
5915,1332,68,9,2024-06-01,2024,6,8:00.48,480.48000,s,FEM,AL,2
5916,377,20,9,2023-02-01,2023,2,,,s,FEM,PC,2
5917,402,24,9,2022-01-01,2022,1,7:05.89,425.89000,s,FEM,PC,2
5918,401,24,9,2022-01-01,2022,1,7:27.42,447.42000,s,FEM,PC,2
5919,401,24,9,2023-02-01,2023,2,,,s,FEM,PC,2
5920,422,24,9,2023-02-01,2023,2,,,s,FEM,PC,2
5921,152,35,9,2022-01-01,2022,1,7:27.26,447.26000,s,FEM,PC,2
5922,602,35,9,2022-01-01,2022,1,8:22.71,502.71000,s,FEM,PC,2
5923,1387,35,9,2022-01-01,2022,1,9:13.62,553.62000,s,FEM,PC,2
5924,152,35,9,2023-02-01,2023,2,,,s,FEM,PC,2
5925,491,27,9,2022-05-01,2022,5,8:08,488.00000,s,MASC,AL,2
5926,492,27,9,2022-05-01,2022,5,8:15,495.00000,s,MASC,AL,2
5928,1385,27,9,2022-05-01,2022,5,8:28,508.00000,s,FEM,AL,2
5929,1401,1,10,2023-12-01,2023,12,45.37,45.37000,s,MASC,PC,1
5930,27,1,10,2023-12-01,2023,12,54.16,54.16000,s,MASC,PC,1
5931,16,1,10,2024-01-01,2024,1,36.85,36.85000,s,MASC,AL,2
5932,17,1,10,2024-01-01,2024,1,40.69,40.69000,s,MASC,AL,2
5933,12,1,10,2024-01-01,2024,1,41.57,41.57000,s,MASC,AL,2
5934,25,1,10,2024-01-01,2024,1,47.03,47.03000,s,MASC,AL,2
5935,19,1,10,2024-01-01,2024,1,37.98,37.98000,s,MASC,AL,2
5936,24,1,10,2024-01-01,2024,1,40.72,40.72000,s,MASC,AL,2
5937,26,1,10,2024-01-01,2024,1,42.67,42.67000,s,MASC,AL,1
5938,27,1,10,2024-01-01,2024,1,1:04.24,64.24000,s,MASC,AL,1
5939,28,1,10,2024-01-01,2024,1,46.30,46.30000,s,MASC,AL,1
5940,29,1,10,2024-01-01,2024,1,52.32,52.32000,s,MASC,AL,1
5941,32,1,10,2024-01-01,2024,1,39.40,39.40000,s,FEM,AL,2
5942,31,1,10,2024-01-01,2024,1,41.48,41.48000,s,FEM,AL,2
5943,33,1,10,2024-01-01,2024,1,50.89,50.89000,s,FEM,AL,2
5944,30,1,10,2024-01-01,2024,1,38.52,38.52000,s,FEM,AL,2
5945,11,1,10,2024-01-01,2024,1,40.16,40.16000,s,FEM,AL,2
5946,50,3,10,2022-12-01,2022,12,48.27,48.27000,s,MASC,AL,1
5947,1402,3,10,2024-01-01,2024,1,48.44,48.44000,s,MASC,AL,1
5948,59,3,10,2024-01-01,2024,1,37.44,37.44000,s,MASC,PC,3
5949,1403,4,10,2022-01-01,2022,1,1:05.34,65.34000,s,MASC,PC,1
5950,71,4,10,2022-01-01,2022,1,1:07.01,67.01000,s,FEM,PC,1
5951,71,4,10,2022-02-01,2022,2,1:01.47,61.47000,s,FEM,PC,1
5952,80,4,10,2022-12-01,2022,12,50.36,50.36000,s,MASC,AL,1
5953,76,4,10,2022-12-01,2022,12,55.94,55.94000,s,MASC,AL,1
5954,1404,4,10,2022-12-01,2022,12,50.16,50.16000,s,FEM,AL,1
5955,144,4,10,2022-12-01,2022,12,41.53,41.53000,s,FEM,AL,1
5956,1405,4,10,2022-12-01,2022,12,53.96,53.96000,s,FEM,AL,1
5957,80,4,10,2023-02-01,2023,2,51.35,51.35000,s,MASC,PC,1
5958,71,4,10,2023-02-01,2023,2,50.94,50.94000,s,FEM,PC,1
5959,65,4,10,2024-01-01,2024,1,38.35,38.35000,s,MASC,PC,3
5960,66,4,10,2024-01-01,2024,1,34.58,34.58000,s,MASC,PC,3
5961,1075,4,10,2024-01-01,2024,1,38.69,38.69000,s,MASC,PC,3
5962,94,5,10,2022-01-01,2022,1,48.62,48.62000,s,MASC,PC,1
5963,95,5,10,2022-01-01,2022,1,42.33,42.33000,s,MASC,PC,1
5964,97,5,10,2022-01-01,2022,1,53.98,53.98000,s,MASC,PC,1
5965,96,5,10,2022-01-01,2022,1,43.97,43.97000,s,MASC,PC,1
5966,95,5,10,2022-02-01,2022,2,40.75,40.75000,s,MASC,PC,1
5967,96,5,10,2022-02-01,2022,2,43.91,43.91000,s,MASC,PC,1
5968,95,5,10,2022-12-01,2022,12,39.78,39.78000,s,MASC,AL,1
5969,97,5,10,2022-12-01,2022,12,45.91,45.91000,s,MASC,AL,1
5970,95,5,10,2023-02-01,2023,2,38.79,38.79000,s,MASC,PC,1
5971,97,5,10,2023-02-01,2023,2,45.64,45.64000,s,MASC,PC,1
5972,119,5,10,2023-12-01,2023,12,45.13,45.13000,s,MASC,PC,1
5973,114,5,10,2023-12-01,2023,12,44.92,44.92000,s,FEM,PC,1
5974,97,5,10,2024-01-01,2024,1,40.66,40.66000,s,MASC,AL,2
5975,105,5,10,2024-01-01,2024,1,42.88,42.88000,s,MASC,AL,2
5976,118,5,10,2024-01-01,2024,1,42.63,42.63000,s,FEM,AL,2
5977,114,5,10,2024-01-01,2024,1,42.38,42.38000,s,FEM,AL,1
5978,106,5,10,2024-01-01,2024,1,37.16,37.16000,s,MASC,PC,3
5979,1201,5,10,2024-01-01,2024,1,44.76,44.76000,s,FEM,PC,3
5980,108,5,10,2024-01-01,2024,1,44.96,44.96000,s,FEM,PC,3
5981,1079,5,10,2024-01-01,2024,1,38.97,38.97000,s,FEM,PC,3
5982,140,9,10,2024-01-01,2024,1,34.44,34.44000,s,MASC,PC,3
5983,142,9,10,2024-01-01,2024,1,34.35,34.35000,s,FEM,PC,3
5985,1406,10,10,2022-12-01,2022,12,43.27,43.27000,s,MASC,AL,1
5986,157,10,10,2022-12-01,2022,12,58.96,58.96000,s,MASC,AL,1
5987,1407,10,10,2022-12-01,2022,12,49.69,49.69000,s,FEM,AL,1
5988,155,10,10,2023-12-01,2023,12,49.15,49.15000,s,MASC,PC,1
5989,158,10,10,2024-01-01,2024,1,36.82,36.82000,s,MASC,PC,3
5990,154,10,10,2024-03-01,2024,3,35.01,35.01000,s,FEM,PC,3
5991,1082,10,10,2024-03-01,2024,3,36.65,36.65000,s,FEM,PC,3
5992,164,11,10,2022-02-01,2022,2,38.93,38.93000,s,MASC,PC,1
5993,170,11,10,2022-12-01,2022,12,40.45,40.45000,s,FEM,AL,1
5994,170,11,10,2023-02-01,2023,2,39.96,39.96000,s,FEM,PC,1
5995,171,11,10,2024-01-01,2024,1,37.73,37.73000,s,FEM,PC,3
5996,165,11,10,2024-01-01,2024,1,42.86,42.86000,s,FEM,PC,3
5997,1087,11,10,2024-01-01,2024,1,40.24,40.24000,s,FEM,PC,3
5999,190,12,10,2024-03-01,2024,3,34.98,34.98000,s,FEM,PC,3
6000,144,13,10,2022-01-01,2022,1,47.35,47.35000,s,MASC,PC,1
6001,144,13,10,2022-01-01,2022,1,1:01.88,61.88000,s,MASC,PC,1
6002,144,13,10,2022-01-01,2022,1,49.62,49.62000,s,MASC,PC,1
6003,144,13,10,2022-01-01,2022,1,58.83,58.83000,s,MASC,PC,1
6004,144,13,10,2022-01-01,2022,1,1:07.28,67.28000,s,MASC,PC,1
6005,144,13,10,2022-01-01,2022,1,48.49,48.49000,s,FEM,PC,1
6006,144,13,10,2022-01-01,2022,1,50.59,50.59000,s,FEM,PC,1
6007,144,13,10,2022-01-01,2022,1,57.98,57.98000,s,FEM,PC,1
6008,144,13,10,2022-02-01,2022,2,44.13,44.13000,s,FEM,PC,1
6009,144,13,10,2022-02-01,2022,2,46.26,46.26000,s,FEM,PC,1
6010,144,13,10,2022-12-01,2022,12,46.73,46.73000,s,MASC,AL,1
6011,144,13,10,2022-12-01,2022,12,49.46,49.46000,s,MASC,AL,1
6012,144,13,10,2022-12-01,2022,12,50.29,50.29000,s,MASC,AL,1
6013,144,13,10,2022-12-01,2022,12,52.54,52.54000,s,MASC,AL,1
6014,144,13,10,2022-12-01,2022,12,57.12,57.12000,s,MASC,AL,1
6015,144,13,10,2022-12-01,2022,12,43.06,43.06000,s,MASC,AL,1
6016,144,13,10,2022-12-01,2022,12,45.90,45.90000,s,MASC,AL,1
6017,144,13,10,2022-12-01,2022,12,50.14,50.14000,s,MASC,AL,1
6018,144,13,10,2022-12-01,2022,12,52.02,52.02000,s,MASC,AL,1
6019,144,13,10,2022-12-01,2022,12,42.81,42.81000,s,FEM,AL,1
6020,144,13,10,2022-12-01,2022,12,46.32,46.32000,s,FEM,AL,1
6021,144,13,10,2022-12-01,2022,12,50.12,50.12000,s,FEM,AL,1
6022,144,13,10,2022-12-01,2022,12,50.95,50.95000,s,FEM,AL,1
6023,95,13,10,2023-02-01,2023,2,38.75,38.75000,s,MASC,PC,1
6024,170,13,10,2023-02-01,2023,2,39.51,39.51000,s,FEM,PC,1
6025,511,13,10,2023-02-01,2023,2,44.81,44.81000,s,FEM,PC,1
6026,443,13,10,2023-12-01,2023,12,42.87,42.87000,s,MASC,PC,1
6027,443,13,10,2023-12-01,2023,12,42.99,42.99000,s,MASC,PC,1
6028,214,13,10,2023-12-01,2023,12,49.67,49.67000,s,MASC,PC,1
6029,214,13,10,2023-12-01,2023,12,50.75,50.75000,s,MASC,PC,1
6030,214,13,10,2023-12-01,2023,12,51.44,51.44000,s,MASC,PC,1
6031,38,13,10,2023-12-01,2023,12,55.81,55.81000,s,MASC,PC,1
6032,38,13,10,2023-12-01,2023,12,1:04.39,64.39000,s,MASC,PC,1
6033,114,13,10,2023-12-01,2023,12,42.83,42.83000,s,FEM,PC,1
6034,394,13,10,2023-12-01,2023,12,54.01,54.01000,s,FEM,PC,1
6035,394,13,10,2023-12-01,2023,12,55.08,55.08000,s,FEM,PC,1
6036,1408,13,10,2023-12-01,2023,12,43.36,43.36000,s,FEM,PC,1
6037,545,13,10,2023-12-01,2023,12,57.37,57.37000,s,FEM,PC,1
6038,545,13,10,2023-12-01,2023,12,58.83,58.83000,s,FEM,PC,1
6039,1409,13,10,2024-01-01,2024,1,35.76,35.76000,s,MASC,PC,3
6040,1204,13,10,2024-01-01,2024,1,36.59,36.59000,s,MASC,PC,3
6041,223,13,10,2024-01-01,2024,1,35.12,35.12000,s,MASC,PC,3
6042,1410,13,10,2024-01-01,2024,1,39.86,39.86000,s,MASC,PC,3
6043,1411,13,10,2024-01-01,2024,1,40.45,40.45000,s,MASC,PC,3
6044,196,13,10,2024-01-01,2024,1,35.16,35.16000,s,MASC,PC,3
6045,199,13,10,2024-01-01,2024,1,32.38,32.38000,s,MASC,PC,3
6046,1412,13,10,2024-01-01,2024,1,44.59,44.59000,s,MASC,PC,3
6047,197,13,10,2024-01-01,2024,1,37.63,37.63000,s,FEM,PC,3
6048,228,13,10,2024-01-01,2024,1,42.74,42.74000,s,FEM,PC,3
6049,226,13,10,2024-01-01,2024,1,37.19,37.19000,s,FEM,PC,3
6050,194,13,10,2024-01-01,2024,1,33.41,33.41000,s,FEM,PC,3
6051,227,13,10,2024-01-01,2024,1,37.70,37.70000,s,FEM,PC,3
6053,254,14,10,2022-11-01,2022,11,40.9,40.90000,s,MASC,AL,1
6054,255,14,10,2022-11-01,2022,11,41.1,41.10000,s,MASC,AL,1
6055,261,14,10,2022-11-01,2022,11,47.8,47.80000,s,MASC,AL,1
6056,260,14,10,2022-11-01,2022,11,48.2,48.20000,s,MASC,AL,1
6057,203,14,10,2022-11-01,2022,11,1:00,60.00000,s,MASC,AL,1
6058,266,14,10,2022-11-01,2022,11,45.2,45.20000,s,FEM,AL,1
6059,204,14,10,2022-11-01,2022,11,46.4,46.40000,s,FEM,AL,1
6060,267,14,10,2022-11-01,2022,11,50.5,50.50000,s,FEM,AL,1
6061,1413,14,10,2022-11-01,2022,11,52.5,52.50000,s,FEM,AL,1
6062,204,14,10,2023-12-01,2023,12,50.31,50.31000,s,FEM,PC,1
6063,267,14,10,2024-01-01,2024,1,44.39,44.39000,s,FEM,AL,2
6064,279,14,10,2024-01-01,2024,1,36.99,36.99000,s,MASC,PC,3
6065,251,14,10,2024-01-01,2024,1,33.58,33.58000,s,MASC,PC,3
6066,315,16,10,2024-01-01,2024,1,38.17,38.17000,s,MASC,AL,2
6067,297,16,10,2024-01-01,2024,1,39.73,39.73000,s,MASC,AL,2
6068,314,16,10,2024-01-01,2024,1,42.95,42.95000,s,MASC,AL,2
6069,316,16,10,2024-01-01,2024,1,42.34,42.34000,s,MASC,AL,2
6070,304,16,10,2024-01-01,2024,1,43.15,43.15000,s,MASC,AL,2
6071,317,16,10,2024-01-01,2024,1,43.23,43.23000,s,MASC,AL,2
6072,313,16,10,2024-01-01,2024,1,42.80,42.80000,s,MASC,AL,1
6073,318,16,10,2024-01-01,2024,1,46.99,46.99000,s,MASC,AL,1
6074,319,16,10,2024-01-01,2024,1,43.83,43.83000,s,MASC,AL,1
6075,320,16,10,2024-01-01,2024,1,42.49,42.49000,s,FEM,AL,2
6076,322,16,10,2024-01-01,2024,1,46.38,46.38000,s,FEM,AL,2
6077,323,16,10,2024-01-01,2024,1,51.50,51.50000,s,FEM,AL,2
6078,321,16,10,2024-01-01,2024,1,55.46,55.46000,s,FEM,AL,2
6079,324,16,10,2024-01-01,2024,1,43.86,43.86000,s,FEM,AL,2
6080,308,16,10,2024-01-01,2024,1,41.14,41.14000,s,FEM,AL,2
6081,312,16,10,2024-01-01,2024,1,43.24,43.24000,s,FEM,AL,2
6082,325,16,10,2024-01-01,2024,1,49.66,49.66000,s,FEM,AL,1
6083,326,16,10,2024-01-01,2024,1,51.22,51.22000,s,FEM,AL,1
6084,327,16,10,2024-01-01,2024,1,1:00.38,60.38000,s,FEM,AL,1
6085,328,16,10,2024-01-01,2024,1,1:00.45,60.45000,s,FEM,AL,1
6086,1238,17,10,2022-01-01,2022,1,50.82,50.82000,s,MASC,PC,1
6087,1414,17,10,2022-01-01,2022,1,54.67,54.67000,s,MASC,PC,1
6088,1415,17,10,2022-01-01,2022,1,1:03.17,63.17000,s,FEM,PC,1
6089,1317,17,10,2022-12-01,2022,12,56.86,56.86000,s,MASC,AL,1
6090,358,17,10,2023-12-01,2023,12,47.08,47.08000,s,MASC,PC,1
6091,331,17,10,2024-01-01,2024,1,34.13,34.13000,s,MASC,PC,3
6092,334,17,10,2024-01-01,2024,1,34.92,34.92000,s,MASC,PC,3
6093,345,17,10,2024-01-01,2024,1,37.86,37.86000,s,FEM,PC,3
6094,353,17,10,2024-01-01,2024,1,40.62,40.62000,s,FEM,PC,3
6095,350,17,10,2024-01-01,2024,1,38.51,38.51000,s,FEM,PC,3
6097,211,17,10,2024-03-01,2024,3,34.70,34.70000,s,FEM,PC,3
6098,383,20,10,2024-03-01,2024,3,31.47,31.47000,s,FEM,PC,3
6099,383,20,10,2024-03-01,2024,3,31.51,31.51000,s,FEM,PC,3
6100,394,23,10,2023-12-01,2023,12,40.72,40.72000,s,FEM,PC,1
6101,1070,23,10,2024-01-01,2024,1,33.71,33.71000,s,MASC,PC,3
6102,398,23,10,2024-01-01,2024,1,33.02,33.02000,s,MASC,PC,3
6103,398,23,10,2024-03-01,2024,3,34.32,34.32000,s,MASC,PC,3
6104,400,24,10,2022-01-01,2022,1,43.05,43.05000,s,MASC,PC,1
6105,407,24,10,2022-01-01,2022,1,51.55,51.55000,s,FEM,PC,1
6106,416,24,10,2022-01-01,2022,1,1:00.44,60.44000,s,FEM,PC,1
6107,407,24,10,2022-02-01,2022,2,47.56,47.56000,s,FEM,PC,1
6108,207,24,10,2022-12-01,2022,12,45.59,45.59000,s,MASC,AL,1
6109,428,24,10,2022-12-01,2022,12,1:01.17,61.17000,s,MASC,AL,1
6110,416,24,10,2022-12-01,2022,12,51.32,51.32000,s,FEM,AL,1
6111,231,24,10,2023-12-01,2023,12,55.40,55.40000,s,MASC,PC,1
6112,443,24,10,2023-12-01,2023,12,43.31,43.31000,s,MASC,PC,1
6113,446,24,10,2023-12-01,2023,12,48.95,48.95000,s,FEM,PC,1
6114,1416,24,10,2023-12-01,2023,12,49.67,49.67000,s,FEM,PC,1
6115,1408,24,10,2023-12-01,2023,12,47.55,47.55000,s,FEM,PC,1
6116,417,24,10,2024-01-01,2024,1,33.09,33.09000,s,MASC,PC,3
6117,419,24,10,2024-01-01,2024,1,40.51,40.51000,s,MASC,PC,3
6118,409,24,10,2024-01-01,2024,1,32.82,32.82000,s,FEM,PC,3
6119,438,24,10,2024-01-01,2024,1,40.52,40.52000,s,FEM,PC,3
6120,422,24,10,2024-01-01,2024,1,38.35,38.35000,s,FEM,PC,3
6121,423,24,10,2024-01-01,2024,1,35.78,35.78000,s,FEM,PC,3
6122,435,24,10,2024-01-01,2024,1,38.17,38.17000,s,FEM,PC,3
6123,406,24,10,2024-01-01,2024,1,37.04,37.04000,s,FEM,PC,3
6124,426,24,10,2024-01-01,2024,1,38.33,38.33000,s,FEM,PC,3
6125,401,24,10,2024-01-01,2024,1,35.79,35.79000,s,FEM,PC,3
6126,1242,24,10,2024-03-01,2024,3,31.47,31.47000,s,MASC,PC,3
6127,417,24,10,2024-03-01,2024,3,31.89,31.89000,s,MASC,PC,3
6129,423,24,10,2024-03-01,2024,3,34.94,34.94000,s,FEM,PC,3
6130,1111,25,10,2024-01-01,2024,1,39.07,39.07000,s,MASC,PC,3
6131,450,25,10,2024-01-01,2024,1,53.14,53.14000,s,MASC,PC,3
6132,1112,25,10,2024-01-01,2024,1,39.06,39.06000,s,MASC,PC,3
6133,458,25,10,2024-01-01,2024,1,39.92,39.92000,s,MASC,PC,3
6134,1113,25,10,2024-01-01,2024,1,46.20,46.20000,s,MASC,PC,3
6135,1114,25,10,2024-01-01,2024,1,37.65,37.65000,s,MASC,PC,3
6136,144,26,10,2022-01-01,2022,1,41.82,41.82000,s,MASC,PC,1
6137,144,26,10,2022-01-01,2022,1,43.34,43.34000,s,MASC,PC,1
6138,144,26,10,2022-01-01,2022,1,48.61,48.61000,s,MASC,PC,1
6139,144,26,10,2022-01-01,2022,1,56.33,56.33000,s,FEM,PC,1
6140,144,26,10,2022-02-01,2022,2,40.86,40.86000,s,MASC,PC,1
6141,144,26,10,2022-02-01,2022,2,50.74,50.74000,s,FEM,PC,1
6142,515,26,10,2022-12-01,2022,12,45.45,45.45000,s,MASC,AL,1
6143,475,26,10,2024-03-01,2024,3,31.21,31.21000,s,MASC,PC,3
6144,520,29,10,2022-01-01,2022,1,44.57,44.57000,s,MASC,PC,1
6145,1417,29,10,2022-01-01,2022,1,49.55,49.55000,s,MASC,PC,1
6146,519,29,10,2022-01-01,2022,1,43.33,43.33000,s,MASC,PC,1
6147,510,29,10,2022-01-01,2022,1,44.77,44.77000,s,MASC,PC,1
6148,513,29,10,2022-01-01,2022,1,45.07,45.07000,s,MASC,PC,1
6149,202,29,10,2022-01-01,2022,1,47.51,47.51000,s,MASC,PC,1
6150,510,29,10,2022-02-01,2022,2,45.35,45.35000,s,MASC,PC,1
6151,520,29,10,2022-02-01,2022,2,47.37,47.37000,s,MASC,PC,1
6152,516,29,10,2022-12-01,2022,12,43.82,43.82000,s,MASC,AL,1
6153,515,29,10,2022-12-01,2022,12,45.70,45.70000,s,MASC,AL,1
6154,1319,29,10,2022-12-01,2022,12,48.21,48.21000,s,MASC,AL,1
6155,202,29,10,2022-12-01,2022,12,52.02,52.02000,s,MASC,AL,1
6156,511,29,10,2022-12-01,2022,12,47.55,47.55000,s,FEM,AL,1
6157,1405,29,10,2022-12-01,2022,12,1:09.20,69.20000,s,FEM,AL,1
6158,202,29,10,2023-02-01,2023,2,39.75,39.75000,s,MASC,PC,1
6159,516,29,10,2023-02-01,2023,2,40.27,40.27000,s,MASC,PC,1
6160,515,29,10,2023-02-01,2023,2,42.86,42.86000,s,MASC,PC,1
6161,511,29,10,2023-02-01,2023,2,46.93,46.93000,s,FEM,PC,1
6162,1418,29,10,2023-02-01,2023,2,59.63,59.63000,s,FEM,PC,1
6163,201,29,10,2023-12-01,2023,12,41.09,41.09000,s,MASC,PC,1
6164,523,29,10,2023-12-01,2023,12,45.41,45.41000,s,MASC,PC,1
6165,1418,29,10,2023-12-01,2023,12,53.66,53.66000,s,FEM,PC,1
6166,1127,29,10,2024-01-01,2024,1,38.40,38.40000,s,MASC,PC,3
6167,514,29,10,2024-01-01,2024,1,35.19,35.19000,s,MASC,PC,3
6170,144,30,10,2022-01-01,2022,1,57.51,57.51000,s,MASC,PC,1
6171,144,31,10,2022-01-01,2022,1,40.66,40.66000,s,MASC,PC,1
6172,144,31,10,2022-01-01,2022,1,43.59,43.59000,s,MASC,PC,1
6173,144,31,10,2022-01-01,2022,1,55.75,55.75000,s,FEM,PC,1
6174,548,31,10,2022-02-01,2022,2,39.99,39.99000,s,MASC,PC,1
6175,550,31,10,2022-02-01,2022,2,42.15,42.15000,s,MASC,PC,1
6176,551,31,10,2022-02-01,2022,2,55.13,55.13000,s,FEM,PC,1
6177,229,31,10,2022-12-01,2022,12,45.53,45.53000,s,MASC,AL,1
6178,567,31,10,2022-12-01,2022,12,57.69,57.69000,s,MASC,AL,1
